0.056000	0.043409
0.056200	0.043609
0.056400	0.043809
0.056600	0.044009
0.056800	0.044209
0.057000	0.044409
0.057200	0.044609
0.057400	0.044809
0.057600	0.045009
0.057800	0.045209
0.058000	0.045409
0.058200	0.045609
0.058400	0.045809
0.058600	0.046009
0.058800	0.046209
0.059000	0.046409
0.059200	0.046609
0.059400	0.046809
0.059600	0.047009
0.059800	0.047209
0.060000	0.047409
0.060200	0.047610
0.060400	0.047810
0.060600	0.048010
0.060800	0.048210
0.061000	0.048410
0.061200	0.048610
0.061400	0.048810
0.061600	0.049010
0.061800	0.049210
0.062000	0.049410
0.062200	0.049610
0.062400	0.049810
0.062600	0.050010
0.062800	0.050210
0.063000	0.050410
0.063200	0.050610
0.063400	0.050810
0.063600	0.051010
0.063800	0.051210
0.064000	0.051410
0.064200	0.051610
0.064400	0.051810
0.064600	0.052010
0.064800	0.052210
0.065000	0.052410
0.065200	0.052611
0.065400	0.052811
0.065600	0.053011
0.065800	0.053211
0.066000	0.053411
0.066200	0.053611
0.066400	0.053811
0.066600	0.054011
0.066800	0.054211
0.067000	0.054411
0.067200	0.054611
0.067400	0.054811
0.067600	0.055011
0.067800	0.055211
0.068000	0.055411
0.068200	0.055611
0.068400	0.055811
0.068600	0.056011
0.068800	0.056211
0.069000	0.056411
0.069200	0.056611
0.069400	0.056811
0.069600	0.057011
0.069800	0.057211
0.070000	0.057411
0.070200	0.057612
0.070400	0.057812
0.070600	0.058012
0.070800	0.058212
0.071000	0.058412
0.071200	0.058612
0.071400	0.058812
0.071600	0.059012
0.071800	0.059212
0.072000	0.059412
0.072200	0.059612
0.072400	0.059812
0.072600	0.060012
0.072800	0.060212
0.073000	0.060412
0.073200	0.060612
0.073400	0.060812
0.073600	0.061012
0.073800	0.061212
0.074000	0.061412
0.074200	0.061612
0.074400	0.061812
0.074600	0.062012
0.074800	0.062212
0.075000	0.062412
0.075200	0.062613
0.075400	0.062813
0.075600	0.063013
0.075800	0.063213
0.076000	0.063413
0.076200	0.063613
0.076400	0.063813
0.076600	0.064013
0.076800	0.064213
0.077000	0.064413
0.077200	0.064613
0.077400	0.064813
0.077600	0.065013
0.077800	0.065213
0.078000	0.065413
0.078200	0.065613
0.078400	0.065813
0.078600	0.066013
0.078800	0.066213
0.079000	0.066413
0.079200	0.066613
0.079400	0.066813
0.079600	0.067013
0.079800	0.067213
0.080000	0.067413
0.080200	0.067614
0.080400	0.067814
0.080600	0.068014
0.080800	0.068214
0.081000	0.068414
0.081200	0.068614
0.081400	0.068814
0.081600	0.069014
0.081800	0.069214
0.082000	0.069414
0.082200	0.069614
0.082400	0.069814
0.082600	0.070014
0.082800	0.070214
0.083000	0.070414
0.083200	0.070614
0.083400	0.070814
0.083600	0.071014
0.083800	0.071214
0.084000	0.071414
0.084200	0.071614
0.084400	0.071814
0.084600	0.072014
0.084800	0.072214
0.085000	0.072414
0.085200	0.072615
0.085400	0.072815
0.085600	0.073015
0.085800	0.073215
0.086000	0.073415
0.086200	0.073615
0.086400	0.073815
0.086600	0.074015
0.086800	0.074215
0.087000	0.074415
0.087200	0.074615
0.087400	0.074815
0.087600	0.075015
0.087800	0.075215
0.088000	0.075415
0.088200	0.075615
0.088400	0.075815
0.088600	0.076015
0.088800	0.076215
0.089000	0.076415
0.089200	0.076615
0.089400	0.076815
0.089600	0.077015
0.089800	0.077215
0.090000	0.077415
0.090200	0.077616
0.090400	0.077816
0.090600	0.078016
0.090800	0.078216
0.091000	0.078416
0.091200	0.078616
0.091400	0.078816
0.091600	0.079016
0.091800	0.079216
0.092000	0.079416
0.092200	0.079616
0.092400	0.079816
0.092600	0.080016
0.092800	0.080216
0.093000	0.080416
0.093200	0.080616
0.093400	0.080816
0.093600	0.081016
0.093800	0.081216
0.094000	0.081416
0.094200	0.081616
0.094400	0.081816
0.094600	0.082016
0.094800	0.082216
0.095000	0.082416
0.095200	0.082617
0.095400	0.082817
0.095600	0.083017
0.095800	0.083217
0.096000	0.083417
0.096200	0.083617
0.096400	0.083817
0.096600	0.084017
0.096800	0.084217
0.097000	0.084417
0.097200	0.084617
0.097400	0.084817
0.097600	0.085017
0.097800	0.085217
0.098000	0.085417
0.098200	0.085617
0.098400	0.085817
0.098600	0.086017
0.098800	0.086217
0.099000	0.086417
0.099200	0.086617
0.099400	0.086817
0.099600	0.087017
0.099800	0.087217
0.100000	0.087417
0.100200	0.087618
0.100400	0.087818
0.100600	0.088018
0.100800	0.088218
0.101000	0.088418
0.101200	0.088618
0.101400	0.088818
0.101600	0.089018
0.101800	0.089218
0.102000	0.089418
0.102200	0.089618
0.102400	0.089818
0.102600	0.090018
0.102800	0.090218
0.103000	0.090418
0.103200	0.090618
0.103400	0.090818
0.103600	0.091018
0.103800	0.091218
0.104000	0.091418
0.104200	0.091618
0.104400	0.091818
0.104600	0.092018
